ID_EQ_ESP;NOME;NOME_POPULAR;TIPO;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;REF_LOGRADOURO;GEOMETRIA;GESTOR_EQUIP_ESPORT
1927;PARQUE ECOLÓGICO CAIÇARA (CFS);;CAMPO DE FUTEBOL SOCIETY;RUA;DO TICO-TICO;99.0;;ALTO CAIÇARAS; ;POINT (607550.97 7799642.36);
1485;ACADEMIA DO PARQUE ECOLÓGICO CAIÇARA;;ACADEMIA A CÉU ABERTO;RUA;DO TICO-TICO;99.0;;ALTO CAIÇARAS; ;POINT (607501.0 7799711.0);
2301;PRAÇA JOSÉ SOBRINHO DE BARROS;;QUADRA POLIESPORTIVA;RUA;MATILDES AUGUSTA DE JESUS;125.0;;DIAMANTE; ;POINT (601808.07 7789514.59);
1344;CASTANHEIRA II;BEIRA RIO, BOI;CAMPO DE FUTEBOL SOCIETY;RUA;SILVESTRE BONFIM DOS SANTOS;122.0;;CASTANHEIRA; ;POINT (601585.61 7788862.03);
1884;TUPINAMBÁS (QPol);;QUADRA POLIESPORTIVA;RUA;SANTO AGOSTINHO;1580.0;;HORTO FLORESTAL; ;POINT (613801.19 7799332.35);
1885;TUPINAMBÁS (CF);;CAMPO DE FUTEBOL;RUA;SANTO AGOSTINHO;1580.0;;HORTO FLORESTAL; ;POINT (613839.56 7799364.92);
1351;ASSOC. DOS MORADORES DO CONJ. FLÁVIO DE OLIVEIRA;DRAGÕES, UNIÃO;CAMPO DE FUTEBOL;RUA;FLAVIO DE OLIVEIRA;85.0;;SERRA DO CURRAL; ;POINT (604497.09 7788212.60);
1513;ACADEMIA DO PARQUE ORLANDO DE CARVALHO SILVEIRA;;ACADEMIA A CÉU ABERTO;RUA;JURUA;860.0;;SILVEIRA; ;POINT (612186.27 7799697.90);
1297;VILA SÃO VICENTE;;CAMPO DE FUTEBOL SOCIETY;RUA;NOSSA SENHORA DE FATIMA;150.0;;PADRE EUSTÁQUIO; ;POINT (606385.63 7796921.61);
1331;NAJA;;CAMPO DE FUTEBOL;RUA;CASTELO NOVO;555.0;;VILA NOVO SÃO LUCAS; ;POINT (614337.10 7795625.84);
1552;ACADEMIA DO PARQUE DO PLANALTO;;ACADEMIA A CÉU ABERTO;RUA;SAO JOSE DO JACURI;100.0;;PLANALTO; ;POINT (609743.84 7806342.71);
1248;PARQUE DO PLANALTO;;QUADRA POLIESPORTIVA;RUA;SAO JOSE DO JACURI;100.0;;PLANALTO; ;POINT (609722.83 7806367.19);
1778;ACADEMIA DO PARQUE AMILCAR VIANNA MARTINS;;ACADEMIA A CÉU ABERTO;RUA;COBRE;114.0;;CRUZEIRO; ;POINT (612458.22 7794473.16);
1276;VISTA ALEGRE;;CAMPO DE FUTEBOL;RUA;CRISPIM JAQUES;1003.0;;VISTA ALEGRE; ;POINT (604505.36 7793049.48);
1285;SÃO BERNARDO;;CAMPO DE FUTEBOL;RUA;EDNA QUENTEL;329.0;;SÃO BERNARDO; ;POINT (610395.58 7805126.69);
2765;CRAS SANTA ROSA;;QUADRA POLIESPORTIVA;RUA;MAJOR DELFINO DE PAULA;2553.0;;SÃO FRANCISCO; ;POINT (608953.14 7801329.25);
2343;PRAÇA ARENA DE SKATE;;PISTA DE SKATE;AVENIDA;MEM DE SA;2047.0;;SANTANA DO CAFEZAL; ;POINT (614421.31 7795522.25);
1268;TAÇA DE OURO;ESTÁDIO LAUDELINO GONÇALVES RIBEIRO,LAGOA DO NADO ;CAMPO DE FUTEBOL;RUA;GENERAL EPHIGENIO RUAS SANTOS;164.0;;ITAPOÃ; ;POINT (609118.79 7805974.34);
1318;AIURUOCA;;GINÁSIO;RUA;AIURUOCA;425.0;;SÃO PAULO; ;POINT (612634.17 7802852.20);
1728;ACADEMIA DO PARQUE TOM JOBIM;;ACADEMIA A CÉU ABERTO;RUA;DOUTOR ISMAEL DE FARIA;150.0;;LUXEMBURGO; ;POINT (609358.0 7793589.0);
1571;ACADEMIA DO CENTRO CULTURAL ZILAH SPÓSITO;;ACADEMIA A CÉU ABERTO;RUA;CARNAUBA;286.0;B;ZILAH SPÓSITO; ;POINT (612760.95 7810198.55);
1235;CENTRO CULTURAL ZILAH SPÓSITO;;QUADRA POLIESPORTIVA;RUA;CARNAUBA;928.0;;ZILAH SPÓSITO; ;POINT (612770.54 7810182.38);
1254;ORIENTE;MARROCOS;CAMPO DE FUTEBOL;RUA;SANTA VITORIA;21.0;;VILA DOS ANJOS; ;POINT (605267.03 7808006.50);
1334;CAMPO MARIA BRASILINA (CFS1);UNIDOS DA BRASILINA, PRAÇA DA GROTA, PRAÇA 4.301;CAMPO DE FUTEBOL SOCIETY;RUA;JOAO DE PAULA;375.0;;SAGRADA FAMÍLIA; ;POINT (613183.16 7799174.50);
2201;CAMPO MARIA BRASILINA (CFS2);UNIDOS DA BRASILINA, PRAÇA DA GROTA, PRAÇA 4.301;CAMPO DE FUTEBOL SOCIETY;RUA;JOAO DE PAULA;375.0;;SAGRADA FAMÍLIA; ;POINT (613215.43 7799166.01);
1928;CENTRO POLIESPORTIVO DOM BOSCO (G);;GINÁSIO;RUA;TABAPUAM;550.0;;DOM BOSCO; ;POINT (604649.31 7797908.67);
1929;CENTRO POLIESPORTIVO DOM BOSCO (QPol);;QUADRA POLIESPORTIVA;RUA;TABAPUAM;550.0;;DOM BOSCO; ;POINT (604651.04 7797940.81);
1930;CENTRO POLIESPORTIVO DOM BOSCO (QP);;QUADRA DE PETECA;RUA;TABAPUAM;550.0;;DOM BOSCO; ;POINT (604671.57 7797900.89);
1931;CENTRO POLIESPORTIVO DOM BOSCO (PS);;PISTA DE SKATE;RUA;TABAPUAM;550.0;;DOM BOSCO; ;POINT (604673.30 7797912.12);
1479;ACADEMIA DO CENTRO POLIESPORTIVO DOM BOSCO;;ACADEMIA A CÉU ABERTO;RUA;TABAPUAM;550.0;;DOM BOSCO; ;POINT (604677.45 7797937.66);
1568;ACADEMIA DO ESPAÇO ESPORTIVO SALGADO FILHO;;ACADEMIA A CÉU ABERTO;AVENIDA;TERESA CRISTINA;5214.0;;SALGADO FILHO; ;POINT (606061.07 7794325.06);
1951;PRAÇA SALGADO FILHO (QPol);MHM (MELHOR HONRA AO MÉRITO);QUADRA POLIESPORTIVA;AVENIDA;TERESA CRISTINA;6799.0;;SALGADO FILHO; ;POINT (606061.46 7794264.73);
1952;PRAÇA SALGADO FILHO (CF);MHM (MELHOR HONRA AO MÉRITO);CAMPO DE FUTEBOL;AVENIDA;TERESA CRISTINA;6799.0;;SALGADO FILHO; ;POINT (606086.11 7794301.71);
1322;VILA MARIA;;CAMPO DE FUTEBOL SOCIETY;AVENIDA;DOS SOCIAIS;225.0;;VILA MARIA; ;POINT (616761.72 7804606.58);
2342;CRAS SÃO JOSÉ;;QUADRA POLIESPORTIVA;RUA;JOAQUIM JOSE RIBEIRO;50.0;;MANACÁS; ;POINT (605163.05 7799235.52);
1347;PALMEIRAS DO JATOBÁ IV;REAL;CAMPO DE FUTEBOL;RUA;LACYR MAFFIA;115.0;;VALE DO JATOBÁ; ;POINT (600691.11 7787841.02);
1295;ETELVINA CARNEIRO;;CAMPO DE FUTEBOL;TRAVESSA;DOIS MIL QUATROCENTOS E DEZESSETE;245.0;;ETELVINA CARNEIRO; ;POINT (611923.36 7808896.81);
1287;FLORAMAR;;QUADRA POLIESPORTIVA;AVENIDA;JOAQUIM CLEMENTE;381.0;;FLORAMAR; ;POINT (611682.96 7805892.22);
1886;PRAÇA LOUIS BRAILLE (QPol1Coberta);PRAÇA DA SAUDADE;QUADRA POLIESPORTIVA;RUA;JURAMENTO;577.0;;SAUDADE; ;POINT (615062.15 7797156.89);
1887;PRAÇA LOUIS BRAILLE (QPol2);PRAÇA DA SAUDADE;QUADRA POLIESPORTIVA;RUA;JURAMENTO;577.0;;SAUDADE; ;POINT (615031.28 7797153.53);
1888;PRAÇA LOUIS BRAILLE (QPol3);PRAÇA DA SAUDADE;QUADRA POLIESPORTIVA;RUA;JURAMENTO;577.0;;SAUDADE; ;POINT (615057.11 7797121.51);
1889;PRAÇA LOUIS BRAILLE (CFS);PRAÇA DA SAUDADE;CAMPO DE FUTEBOL SOCIETY;RUA;JURAMENTO;577.0;;SAUDADE; ;POINT (615097.14 7797108.98);
1340;VILA MARÇOLA;;CAMPO DE FUTEBOL SOCIETY;ESTRADA;DAS ANTENAS;55.0;;BALEIA; ;POINT (614552.74 7794556.20);
1402;ACADEMIA DO CAC SERRANO;;ACADEMIA A CÉU ABERTO;RUA;TOCANTINS;445.0;;CONJUNTO CELSO MACHADO; ;POINT (603616.03 7801009.50);
1320;POPULAR;;CAMPO DE FUTEBOL;RUA;DO CAMPO;12.0;;VILA SÃO PAULO; ;POINT (612692.81 7802987.29);
1345;INTERLAGOS FUTEBOL CLUBE;;CAMPO DE FUTEBOL;RUA;BRUNO FELIPE FERREIRA;135.0;;SOLAR DO BARREIRO; ;POINT (603378.22 7786928.58);
1279;ASSOCIAÇÃO ATLÉTICA GRAJAÚ;CASCALHO;CAMPO DE FUTEBOL;RUA;EDUARDO PRADO;506.0;;SÃO JORGE II; ;POINT (608790.52 7794659.99);
2566;ACADEMIA DA RUA PADRE JOAO BURNIER;;ACADEMIA A CÉU ABERTO;RUA;PADRE JOAO BURNIER;22.0;;TREVO; ;POINT (604742.06 7806016.17);
1284;PRAÇA PLÁCIDO DE CASTRO;;QUADRA POLIESPORTIVA;PRACA;PLACIDO DE CASTRO;20.0;;CAMPO ALEGRE; ;POINT (610252.61 7806846.03);
2302;PRAÇA DO SERENO;;QUADRA POLIESPORTIVA;RUA;SERENO;2444.0;;SÃO JORGE III; ;POINT (608602.25 7794373.17);
1243;CONJUNTO ESPERANÇA;;QUADRA POLIESPORTIVA;RUA;ATLANTA;573.0;;ESPERANÇA; ;POINT (605881.35 7788998.28);
1323;JARDIM BELMONTE;PALMEIRAS;CAMPO DE FUTEBOL;RUA;DOM SILVERIO GOMES PIMENTA;425.0;;BELMONTE; ;POINT (615156.53 7805066.94);
1263;SANTA ROSA;CALDAS DA RAINHA;QUADRA POLIESPORTIVA;RUA;CALDAS DA RAINHA;565.0;;SÃO FRANCISCO; ;POINT (609767.89 7802390.57);
1305;DANÚBIO;;CAMPO DE FUTEBOL;RUA;RONDONIA;400.0;;CALIFÓRNIA; ;POINT (603536.67 7798372.21);
1278;ARENA MORRO DAS PEDRAS (CF);PARQUE ECOLÓGICO DO NOVA GRANADA, PARQUE DO LIXÃO;CAMPO DE FUTEBOL;RUA;CONSELHEIRO JOAQUIM CAETANO;1569.0;;SÃO JORGE III; ;POINT (608095.18 7793934.20);
2749;PRAÇA DA RUA VAQUEIRO DE BÚFALO;;QUADRA RECREATIVA;RUA;VAQUEIRO DE BUFALO;;;MARIQUINHAS;RUA VAQUEIRO DE BUFALO ESQUINA COM RUA SERRO AZUL;POINT (610925.51 7808752.32);
1572;ACADEMIA DA RUA CASSIOLÂNDIA;;ACADEMIA A CÉU ABERTO;RUA;CASSIOLANDIA;;;MARIQUINHAS;ESQUINA RUA VAQUEIRO DE BÚFALO;POINT (610961.0 7808804.0);
1472;ACADEMIA DA RUA LUIZ BRANDÃO;;ACADEMIA A CÉU ABERTO;RUA;LUIZ BRANDAO;;;PARAÍSO;ESQUINA RUA JOAQUIM ZENIR LEITE;POINT (614851.67 7796720.11);
1525;ACADEMIA DA RUA PARANAÍBA;;ACADEMIA A CÉU ABERTO;RUA;PARANAIBA;;;APARECIDA;ESQUINA VIADUTO MOÇAMBIQUE;POINT (609814.66 7799975.73);
1416;ACADEMIA DO CAMPO DO SAGA;;ACADEMIA A CÉU ABERTO;RUA;CIRCULAR;;;SÃO GABRIEL;ESQUINA RUA POTENGI;POINT (613799.92 7804182.69);
1767;ACADEMIA DA RUA DA PASSAGEM;;ACADEMIA A CÉU ABERTO;RUA;DA PASSAGEM;;;MARÇOLA;FINAL DA RUA;POINT (613983.0 7794613.0);
1604;ACADEMIA DO BECO CENTRAL;;ACADEMIA A CÉU ABERTO;BECO;CENTRAL;;;VILA SANTA ROSA;FINAL DA RUA;POINT (609871.77 7802333.24);
1231;RUA FELIPE CAMARÃO;;QUADRA DE FUTSAL;RUA;FELIPE CAMARAO;;;ESPLANADA;ESQUINA RUA FRANCISCO LOBO;POINT (614533.51 7798196.59);
1683;ACADEMIA DA RUA PADRE ANTONIO DO PRADO;;ACADEMIA A CÉU ABERTO;RUA;PADRE ANTONIO DO PRADO;;;CONJUNTO JATOBÁ;ESQUINA RUA OTAVIANO RODRIGUES DE SOUZA;POINT (600237.17 7787775.05);
1687;ACADEMIA DO BECO DAS ANTENAS;;ACADEMIA A CÉU ABERTO;BECO;DAS ANTENAS;;;VILA MANGUEIRAS;ESQUINA RUA GERALDO ROSA FILHO;POINT (600717.0 7786513.0);
1533;ACADEMIA DA RUA ARTHUR DE SÁ;;ACADEMIA A CÉU ABERTO;RUA;ARTUR DE SA;;;UNIÃO;ESQUINA RUA NELSON;POINT (612382.75 7801379.98);
2289;RUA ARTHUR DE SÁ;;CAMPO DE FUTEBOL SOCIETY;RUA;ARTUR DE SA;;;UNIÃO;ESQUINA RUA NELSON;POINT (612380.17 7801359.90);
1464;ACADEMIA DA RUA ASTOLFO DUTRA;;ACADEMIA A CÉU ABERTO;RUA;ASTOLFO DUTRA;;;ALTO VERA CRUZ;FINAL DA RUA;POINT (616369.84 7798526.62);
1649;ACADEMIA DA RUA INDEPENDÊNCIA;;ACADEMIA A CÉU ABERTO;RUA;INDEPENDENCIA;;;CABANA DO PAI TOMÁS;ESQUINA RUA QUATRO MIL QUATROCENTOS E QUATORZE;POINT (604631.18 7794156.61);
1303;COROAS;;CAMPO DE FUTEBOL;RUA;DA PAZ;;;CALIFÓRNIA;ESQUINA RUA JAIR HIGINO MOREIRA;POINT (603831.62 7797940.42);
1447;ACADEMIA DA PRAÇA PADRE LEO VERHEYEN;;ACADEMIA A CÉU ABERTO;PRACA;PADRE LEO VERHEYEN;;;VERA CRUZ;ESQUINA RUA CONDE D'EU;POINT (615489.35 7797862.19);
1750;ACADEMIA DA PRAÇA NOVA YORK;;ACADEMIA A CÉU ABERTO;PRACA;NOVA YORK;;;SION;ESQUINA RUA WASHINGTON;POINT (611695.58 7793416.19);
1634;ACADEMIA DA PRAÇA SÃO DIMAS;;ACADEMIA A CÉU ABERTO;PRACA;SAO DIMAS;;;;ESQUINA AVENIDA SERRANA;POINT (603485.22 7801439.73);
1707;ACADEMIA DA PRAÇA MIGUEL CÂNDIDO DA ROCHA;;ACADEMIA A CÉU ABERTO;PRACA;MIGUEL CANDIDO DA ROCHA;;;ÁTILA DE PAIVA;ESQUINA RUAS FLORINDA ROSALINA OLIVEIRA E MARCELO BERNUCCI SYDNEY;POINT (601655.75 7790633.47);
1563;ACADEMIA DA PRAÇA APA;;ACADEMIA A CÉU ABERTO;PRACA;APA;;;JARDIM AMÉRICA;ESQUINA RUA GARRET;POINT (607453.13 7794311.58);
1606;ACADEMIA DA PRAÇA RODRIGO EMILE CAMPOS;;ACADEMIA A CÉU ABERTO;PRACA;RODRIGO EMILE CAMPOS;;;CONJUNTO CELSO MACHADO;ENTRE RUAS IBICARAÍ E ORIZÔNIA;POINT (603566.85 7801107.07);
1663;ACADEMIA DA PRAÇA SÃO JOSÉ;;ACADEMIA A CÉU ABERTO;PRACA;SAO JOSE;;;PARQUE SÃO JOSÉ;ESQUINA RUAS GUILHERMINO ESTEVÃO NASCIMENTO E LOURIVAL GONÇALVES OLIVEIRA;POINT (606768.66 7792237.87);
1371;ACADEMIA DA PRAÇA JOSÉ NOGUEIRA DE SÁ;;ACADEMIA A CÉU ABERTO;PRACA;JOSE NOGUEIRA DE SA;;;RIO BRANCO;ESQUINA RUA VIRGILINO ROSA;POINT (606782.05 7808541.93);
1362;ACADEMIA DA PRAÇA RIO BRANCO;;ACADEMIA A CÉU ABERTO;PRACA;RIO BRANCO;;;LAGOINHA LEBLON;ESQUINA RUAS LEME E SÃO CRISTÓVÃO;POINT (605263.75 7809832.09);
2014;ACADEMIA DA PRAÇA SÃO JOSÉ;;ACADEMIA A CÉU ABERTO;PRACA;SAO JOSE;;;CÉU AZUL;JUNÇÃO DA AVENIDA HORACIO TERENA GUIMARAES E RUA JOÃO GUALBERTO DOS SANTOS;POINT (604274.32 7807325.57);
1598;ACADEMIA DA PRAÇA AUSTREGESILO DE ATHAYDE;;ACADEMIA A CÉU ABERTO;PRACA;AUSTREGESILO DE ATHAYDE;;;LAJEDO;ESQUINA RUAS PINTOR RENATO LIMA E RODOLFO BERNADELLI;POINT (613928.82 7806068.12);
1697;ACADEMIA DA PRAÇA CARMO GIFFONI;;ACADEMIA A CÉU ABERTO;PRACA;CARMO GIFFONI;;;ARAGUAIA;ENTRE RUAS BRASITÁLIA E JOSÉ DE OLIVEIRA;POINT (604116.23 7789252.23);
1489;ACADEMIA DA RUA GUAPE;;ACADEMIA A CÉU ABERTO;RUA;GUAPE;;;PEDREIRA PRADO LOPES;ESQUINA RUA ESCRAVO ISIDORO;POINT (609825.99 7798980.67);
1564;ACADEMIA DO CEFET;;ACADEMIA A CÉU ABERTO;RUA;JOSE DE ALENCAR;;;NOVA SUISSA;ENTRE AVENIDA AMAZONAS E RUA ALPES;POINT (606821.13 7795888.43);
